method,method_label,rsu_cache_capacity,mrsu_cache_capacity,frsu_cache_capacity,seed_count,seeds,achr_mean,local_rsu_achr_mean,achr_std,achr_min,achr_max,average_delay_ms_mean,average_delay_ms_std,latency_request_count_mean,excluded_not_covered_request_count_mean,mrsu_average_delay_ms_mean,frsu_average_delay_ms_mean,mbs_average_delay_ms_mean,mrsu_average_rate_mbps_mean,frsu_average_rate_mbps_mean,mbs_average_rate_mbps_mean,average_service_distance_m_mean,mrsu_average_distance_m_mean,frsu_average_distance_m_mean,mbs_average_distance_m_mean,mrsu_hit_count_mean,frsu_hit_count_mean,mbs_miss_count_mean,not_covered_count_mean,not_cached_count_mean,cache_update_count_mean,direct_llm_fallback_count_mean
open_loop_llm,Open-loop DA-ELC,50,50,50,1,42,0.13568265903004526,0.18714517437145176,0.0,0.13568265903004526,0.13568265903004526,61.844275746143516,0.0,4932.0,1863.0,29.95820985332189,30.793198574458867,69.12944083795905,29.434271418370965,28.376670278743987,31.108711081323005,215.66567268842343,110.52943138284695,122.79258498735068,239.0485518117548,654.0,269.0,5872.0,1863.0,4009.0,10.0,
open_loop_llm,Open-loop DA-ELC,100,100,100,1,42,0.2212288962883707,0.28989412897016364,0.0,0.2212288962883707,0.2212288962883707,58.22343251412054,0.0,5195.0,1600.0,30.254208536727084,30.467695471645047,69.61938597764617,29.05870179572002,28.73558002874678,30.624699495904554,208.22966014459394,114.44874098701438,116.37329779501829,246.31451632161784,1122.0,384.0,5289.0,1600.0,3689.0,10.0,
open_loop_llm,Open-loop DA-ELC,150,150,150,1,42,0.31153663899727435,0.39801088384312255,0.0,0.31153663899727435,0.31153663899727435,54.02988621250798,0.0,5329.0,1466.0,30.231525736211026,30.282327483511843,69.75694199406882,29.10542555126508,28.96240244783439,30.46757024028384,194.9436923918758,114.48344241103142,113.50961389361107,248.28373710542817,1650.0,471.0,4674.0,1466.0,3208.0,10.0,
open_loop_llm,Open-loop DA-ELC,200,200,200,1,42,0.3681495461636043,0.47256270035828774,0.0,0.3681495461636043,0.3681495461636043,51.04245694433167,0.0,5303.0,1492.0,30.133796870641447,30.354826715081987,69.73184183927582,29.30918495582721,28.89458288785745,30.506510602630165,184.68174030191162,113.80349179987765,114.99669934953167,247.94862172790002,1950.0,556.0,4289.0,1492.0,2797.0,10.0,
open_loop_llm,Open-loop DA-ELC,250,250,250,1,42,0.4066070504792275,0.5256361564755032,0.0,0.4066070504792275,0.4066070504792275,48.392495031679545,0.0,5266.0,1529.0,29.018475372507137,30.146678784294796,69.60585759866954,30.596132332186198,29.169678301177264,30.581517113225498,169.05332408936715,96.21242879729314,112.64022110436731,246.05825735889118,2204.0,564.0,4027.0,1529.0,2498.0,10.0,
open_loop_llm,Open-loop DA-ELC,300,300,300,1,42,0.4381459910464769,0.5746772017729813,0.0,0.4381459910464769,0.4381459910464769,47.07527011486403,0.0,5189.0,1606.0,30.49904687879568,30.11400230453288,69.57351367763168,28.890296317436047,29.095854541176884,30.650302907254325,172.18968129209327,119.56702862361793,110.40986526277337,245.6975675660775,2402.0,580.0,3813.0,1606.0,2207.0,10.0,
open_loop_llm,Open-loop DA-ELC,350,350,350,1,42,0.4903950030720088,0.6323167266527752,0.0,0.4903950030720088,0.4903950030720088,44.453726813291745,0.0,5279.0,1516.0,29.653366248066238,29.935724433772894,69.80106130080907,29.716752975016238,29.30892666678474,30.45634522140058,157.9647336288914,104.19698222742672,107.61527472750846,249.15582605961268,2614.0,724.0,3457.0,1516.0,1941.0,10.0,
open_loop_llm,Open-loop DA-ELC,400,400,400,1,42,0.5000802307905654,0.6733280569845667,0.0,0.5000802307905654,0.5000802307905654,43.16434081618208,0.0,5054.0,1741.0,30.48996412211217,29.8017911038519,69.57147186967609,28.76176520830673,29.46223297566318,30.709713309030192,158.0008166230673,117.77511648729836,105.6501962213643,245.8995921667323,2724.0,679.0,3392.0,1741.0,1651.0,10.0,
