seed,average_chr,average_local_rsu_chr,method,method_label,model_name,agent_description,rsu_cache_capacity,mrsu_cache_capacity,frsu_cache_capacity,round,physical_tick_start,physical_tick_end,decision_interval_ticks,chr,local_rsu_chr,round_delay_ms,average_delay_ms,latency_scope,latency_request_count,excluded_not_covered_request_count,mrsu_average_delay_ms,frsu_average_delay_ms,mbs_average_delay_ms,mrsu_average_rate_mbps,frsu_average_rate_mbps,mbs_average_rate_mbps,average_service_distance_m,mrsu_average_distance_m,frsu_average_distance_m,mbs_average_distance_m,mrsu_latency_request_count,frsu_latency_request_count,mbs_latency_request_count,request_count,hit_count,mrsu_hit_count,frsu_hit_count,mbs_miss_count,not_covered_count,not_cached_count,mrsu_position,mrsu_speed,mrsu_covered_count,frsu_covered_count,selected_hotspot_position,path_plan_status,path_plan_solver,decision_request_count,decision_request_source,evaluation_request_count,evaluation_request_source,cache_update_count
1050,0.5611027548662879,0.6962395034684191,da_elc_model_deepseek_v4_flash,DA-ELC w/ deepseek-v4-flash,deepseek-v4-flash,llm_tool_agent (deepseek-v4-flash),350,350,350,3,30,39,10,0.3742690058479532,0.6918918918918919,39.505719011110244,40.851197329697264,rsu_covered_requests_only,370,314,27.83690649399406,31.967816798903208,65.31077156398518,31.917225720267076,27.618162904632914,34.539837794810815,113.205354713842,80.00013584500891,150.77872486866156,180.94194726788666,245,11,114,684,256,245,11,428,314,114,649.0,0.0,27,23,600.0,fallback: No module named 'cvxpy',heuristic,680,predicted_history_signal,684,current_service_window_true_requests,8
1050,0.5611027548662879,0.6962395034684191,da_elc_model_deepseek_v4_flash,DA-ELC w/ deepseek-v4-flash,deepseek-v4-flash,llm_tool_agent (deepseek-v4-flash),350,350,350,4,40,49,10,0.4160475482912333,0.7253886010362695,41.62512873444751,40.851197329697264,rsu_covered_requests_only,386,287,28.599066661532905,32.827637523879545,74.51769182545615,30.868515482300268,26.013081250625135,24.472005888904654,159.2619882961463,88.87978039893326,154.67115944988984,321.59166572334726,242,38,106,673,280,242,38,393,287,106,839.0,22.0,25,23,800.0,fallback: No module named 'cvxpy',heuristic,680,predicted_history_signal,673,current_service_window_true_requests,8
1050,0.5611027548662879,0.6962395034684191,da_elc_model_deepseek_v4_flash,DA-ELC w/ deepseek-v4-flash,deepseek-v4-flash,llm_tool_agent (deepseek-v4-flash),350,350,350,5,50,59,10,0.6564774381368268,0.6949152542372882,42.204751181769616,40.851197329697264,rsu_covered_requests_only,649,38,30.40189211245383,28.2476338177909,71.12361856239279,28.72187374152535,31.41192302350701,30.955335274171972,154.58860555759654,114.68200940511593,85.92889532932385,272.6426823098282,264,187,198,687,451,264,187,236,38,198,23.0,2.0,28,20,950.0,fallback: No module named 'cvxpy',heuristic,680,predicted_history_signal,687,current_service_window_true_requests,8
1050,0.5611027548662879,0.6962395034684191,da_elc_model_deepseek_v4_flash,DA-ELC w/ deepseek-v4-flash,deepseek-v4-flash,llm_tool_agent (deepseek-v4-flash),350,350,350,6,60,69,10,0.6970149253731344,0.6970149253731344,41.0278258402815,40.851197329697264,rsu_covered_requests_only,670,0,29.5631628119545,29.241576140773272,67.75705268054409,29.91185287498668,30.884365513841995,33.7930938081182,139.55570120503083,104.76923476694088,105.11957800318734,219.1951245630052,243,224,203,670,467,243,224,203,0,203,60.0,0.0,26,30,50.0,fallback: No module named 'cvxpy',heuristic,680,predicted_history_signal,670,current_service_window_true_requests,8
1050,0.5611027548662879,0.6962395034684191,da_elc_model_deepseek_v4_flash,DA-ELC w/ deepseek-v4-flash,deepseek-v4-flash,llm_tool_agent (deepseek-v4-flash),350,350,350,7,70,79,10,0.6883308714918759,0.7202472952086554,39.77417511989273,40.851197329697264,rsu_covered_requests_only,647,30,28.764716080703554,30.0472508203428,66.16328188299617,30.41625806068133,29.71331613174125,35.26042548447164,131.530277279344,86.09325783932516,120.00935588016962,196.79440987478992,190,276,181,677,466,190,276,211,30,181,244.0,20.0,20,35,200.0,fallback: No module named 'cvxpy',heuristic,680,predicted_history_signal,677,current_service_window_true_requests,8
1050,0.5611027548662879,0.6962395034684191,da_elc_model_deepseek_v4_flash,DA-ELC w/ deepseek-v4-flash,deepseek-v4-flash,llm_tool_agent (deepseek-v4-flash),350,350,350,8,80,89,10,0.5417910447761194,0.7348178137651822,40.48381932304445,40.851197329697264,rsu_covered_requests_only,494,176,29.69352765944372,34.44746314616155,65.7748580029979,29.74837503567702,24.665178442913593,33.34416164456074,149.47719135142714,107.8360001702173,189.4833664848541,185.7102972813531,236,127,131,670,363,236,127,307,176,131,424.0,2.0,24,35,350.0,fallback: No module named 'cvxpy',heuristic,680,predicted_history_signal,670,current_service_window_true_requests,8
1050,0.5611027548662879,0.6962395034684191,da_elc_model_deepseek_v4_flash,DA-ELC w/ deepseek-v4-flash,deepseek-v4-flash,llm_tool_agent (deepseek-v4-flash),350,350,350,9,90,99,10,0.4750733137829912,0.7751196172248804,38.44525174988877,40.851197329697264,rsu_covered_requests_only,418,264,29.890634490611262,34.08270873706509,64.40825309601708,29.32558116175872,25.06814993218631,37.72064961591924,137.22155490537583,108.41951815479904,185.18950724973254,171.97720138077077,245,79,94,682,324,245,79,358,264,94,626.8597894037259,30.0,24,31,800.0,fallback: No module named 'cvxpy',heuristic,680,predicted_history_signal,682,current_service_window_true_requests,8
1050,0.6001268997193223,0.745750319868397,da_elc_model_deepseek_v4_flash,DA-ELC w/ deepseek-v4-flash,deepseek-v4-flash,llm_tool_agent (deepseek-v4-flash),400,400,400,0,0,9,10,0.689807976366322,0.689807976366322,40.60864412166423,39.10616259203621,rsu_covered_requests_only,677,0,27.00722960403017,30.93276578710763,67.92079364067348,33.473093635934184,28.18862992466124,30.94978964339308,130.7700462095282,75.66600869844744,122.7878046232007,218.08177743566372,310,157,210,677,467,310,157,210,0,210,197.0,0.0,34,28,150.0,fallback: No module named 'cvxpy',heuristic,680,predicted_history_signal,677,current_service_window_true_requests,6
1050,0.6001268997193223,0.745750319868397,da_elc_model_deepseek_v4_flash,DA-ELC w/ deepseek-v4-flash,deepseek-v4-flash,llm_tool_agent (deepseek-v4-flash),400,400,400,1,10,19,10,0.6695652173913044,0.6784140969162996,40.791674134101875,39.10616259203621,rsu_covered_requests_only,681,9,24.971249090318494,33.440282025037675,66.0452789465991,35.94283291799713,25.59219705628014,32.00200326926121,128.58021477251447,45.184155706878386,167.93672646736493,186.80368248311584,252,210,219,690,462,252,210,228,9,219,337.0,8.0,26,41,300.0,fallback: No module named 'cvxpy',heuristic,680,predicted_history_signal,690,current_service_window_true_requests,6
1050,0.6001268997193223,0.745750319868397,da_elc_model_deepseek_v4_flash,DA-ELC w/ deepseek-v4-flash,deepseek-v4-flash,llm_tool_agent (deepseek-v4-flash),400,400,400,2,20,29,10,0.4818577648766328,0.6831275720164609,39.05435090895027,39.10616259203621,rsu_covered_requests_only,486,203,26.726931460227163,34.86055407317446,61.35227185263428,33.297738225967954,24.345298567350543,42.580207197248896,106.23783204591753,63.98022078666127,200.0,125.79578543418144,251,81,154,689,332,251,81,357,203,154,517.0,8.0,26,37,450.0,fallback: No module named 'cvxpy',heuristic,680,predicted_history_signal,689,current_service_window_true_requests,6
1050,0.6001268997193223,0.745750319868397,da_elc_model_deepseek_v4_flash,DA-ELC w/ deepseek-v4-flash,deepseek-v4-flash,llm_tool_agent (deepseek-v4-flash),400,400,400,3,30,39,10,0.4137426900584795,0.7648648648648648,37.81274971500341,39.10616259203621,rsu_covered_requests_only,370,314,29.122611376802876,32.62241949081132,65.83930489921839,30.33053837662013,26.278592695317062,33.36746034089701,120.62918928588758,98.78979647616897,153.26843753681672,187.912825134008,277,6,87,684,283,277,6,401,314,87,727.0,14.0,27,23,650.0,fallback: No module named 'cvxpy',heuristic,680,predicted_history_signal,684,current_service_window_true_requests,6
1050,0.6001268997193223,0.745750319868397,da_elc_model_deepseek_v4_flash,DA-ELC w/ deepseek-v4-flash,deepseek-v4-flash,llm_tool_agent (deepseek-v4-flash),400,400,400,4,40,49,10,0.4799405646359584,0.7672209026128266,39.885470853151595,39.10616259203621,rsu_covered_requests_only,421,252,29.217025481753726,32.610526748965334,73.5588106538803,30.612386311185006,26.176183774956076,25.273235563651493,153.68923354907707,101.28656632617965,148.45222818155642,305.709009602288,280,43,98,673,323,280,43,350,252,98,865.0,0.0,27,23,800.0,fallback: No module named 'cvxpy',heuristic,680,predicted_history_signal,673,current_service_window_true_requests,6
1050,0.6001268997193223,0.745750319868397,da_elc_model_deepseek_v4_flash,DA-ELC w/ deepseek-v4-flash,deepseek-v4-flash,llm_tool_agent (deepseek-v4-flash),400,400,400,5,50,59,10,0.7307132459970888,0.7481371087928465,40.28826742810189,39.10616259203621,rsu_covered_requests_only,671,16,31.12232175881644,28.123655200796993,71.01040966426238,27.881109542405756,31.52218886917283,30.89852178514933,149.56737889511749,125.25674440181017,83.26613104901078,270.72767088412195,305,197,169,687,502,305,197,185,16,169,67.0,30.0,31,20,100.0,fallback: No module named 'cvxpy',heuristic,680,predicted_history_signal,687,current_service_window_true_requests,6
1050,0.6001268997193223,0.745750319868397,da_elc_model_deepseek_v4_flash,DA-ELC w/ deepseek-v4-flash,deepseek-v4-flash,llm_tool_agent (deepseek-v4-flash),400,400,400,6,60,69,10,0.6850746268656717,0.7701342281879194,39.45450419408966,39.10616259203621,rsu_covered_requests_only,596,74,30.702562746180284,33.04265207786185,66.70990795654902,28.823758606876915,25.934300194224416,33.328849932590686,150.18752932279762,126.86427311431537,157.85234172163052,200.9599256600839,338,121,137,670,459,338,121,211,74,137,367.0,30.0,35,30,400.0,fallback: No module named 'cvxpy',heuristic,680,predicted_history_signal,670,current_service_window_true_requests,6
1050,0.6001268997193223,0.745750319868397,da_elc_model_deepseek_v4_flash,DA-ELC w/ deepseek-v4-flash,deepseek-v4-flash,llm_tool_agent (deepseek-v4-flash),400,400,400,7,70,79,10,0.5701624815361891,0.8195329087048833,36.82431148495301,39.10616259203621,rsu_covered_requests_only,471,206,30.014182318311953,34.14790040460068,62.98437602456657,29.053048690887433,25.047952377152686,40.0956585434874,131.96730792583796,107.68761215548405,186.56706595921213,151.28232080338216,288,98,85,677,386,288,98,291,206,85,583.0,6.0,26,35,500.0,fallback: No module named 'cvxpy',heuristic,680,predicted_history_signal,677,current_service_window_true_requests,6
1050,0.6001268997193223,0.745750319868397,da_elc_model_deepseek_v4_flash,DA-ELC w/ deepseek-v4-flash,deepseek-v4-flash,llm_tool_agent (deepseek-v4-flash),400,400,400,8,80,89,10,0.6029850746268657,0.7906066536203522,37.078765636182574,39.10616259203621,rsu_covered_requests_only,511,159,29.43674386643027,29.60750652924385,65.71730615487508,30.028887977440448,29.631222124607817,34.16266452176274,120.83712832311595,104.2683104949842,102.41350463556049,185.7362048986993,269,135,107,670,404,269,135,266,159,107,697.0,0.0,26,35,650.0,fallback: No module named 'cvxpy',heuristic,680,predicted_history_signal,670,current_service_window_true_requests,6
1050,0.6001268997193223,0.745750319868397,da_elc_model_deepseek_v4_flash,DA-ELC w/ deepseek-v4-flash,deepseek-v4-flash,llm_tool_agent (deepseek-v4-flash),400,400,400,9,90,99,10,0.6774193548387096,0.787052810902896,37.608017591867515,39.10616259203621,rsu_covered_requests_only,587,95,29.455758036679196,28.534669145235657,69.0577682003907,30.78479548456816,30.98876464944801,32.872080571199966,132.751270641493,112.89666671239496,88.72897172358228,240.74202598741914,283,179,125,682,462,283,179,220,95,125,837.0,8.0,26,31,800.0,fallback: No module named 'cvxpy',heuristic,680,predicted_history_signal,682,current_service_window_true_requests,6
