seed,average_chr,average_local_rsu_chr,method,method_label,rsu_cache_capacity,mrsu_cache_capacity,frsu_cache_capacity,round,physical_tick_start,physical_tick_end,decision_interval_ticks,chr,local_rsu_chr,round_delay_ms,average_delay_ms,latency_scope,latency_request_count,excluded_not_covered_request_count,mrsu_average_delay_ms,frsu_average_delay_ms,mbs_average_delay_ms,mrsu_average_rate_mbps,frsu_average_rate_mbps,mbs_average_rate_mbps,average_service_distance_m,mrsu_average_distance_m,frsu_average_distance_m,mbs_average_distance_m,mrsu_latency_request_count,frsu_latency_request_count,mbs_latency_request_count,request_count,hit_count,mrsu_hit_count,frsu_hit_count,mbs_miss_count,not_covered_count,not_cached_count,mrsu_position,mrsu_speed,mrsu_covered_count,frsu_covered_count,selected_hotspot_position,motion_policy,path_plan_status,path_plan_solver,decision_request_count,decision_request_source,evaluation_request_count,evaluation_request_source,uses_miss_feedback,cache_update_count,direct_llm_fallback
42,0.22764574495522943,0.24339622641509434,static_mrsu_llm,Static mRSU,50,50,50,0,0,9,10,0.15169366715758467,0.18230088495575222,67.56937075493875,61.34332285618553,rsu_covered_requests_only,565,114,30.073722261010076,29.626870737391766,75.97231472341812,28.929776941547747,29.29413196741634,25.00861423424264,299.38768501684984,107.14469513722855,97.51144515928267,343.1853564597255,58,45,462,679,103,58,45,576,114,462,100.0,0.0,24,17,100.0,static_mrsu_no_path_planning_tool_cache,static_no_path_planning,none,680,predicted_history_feedback_signal,679,current_service_window_true_requests,True,10,False
42,0.22764574495522943,0.24339622641509434,static_mrsu_llm,Static mRSU,50,50,50,1,10,19,10,0.1626865671641791,0.1626865671641791,69.31144994072737,61.34332285618553,rsu_covered_requests_only,670,0,27.653940451687095,34.89316236139483,76.99240080203707,32.11253025278062,24.32186341498743,22.218111369910336,317.3095118149929,73.81195619177862,198.30329355830878,357.51897842319505,77,32,561,670,109,77,32,561,0,561,100.0,0.0,37,13,100.0,static_mrsu_no_path_planning_tool_cache,static_no_path_planning,none,680,predicted_history_feedback_signal,670,current_service_window_true_requests,True,10,False
42,0.22764574495522943,0.24339622641509434,static_mrsu_llm,Static mRSU,50,50,50,2,20,29,10,0.17037037037037037,0.1913477537437604,63.89261168810221,61.34332285618553,rsu_covered_requests_only,601,74,31.656239698023754,33.26096088639084,71.46112567466274,27.532202456205784,25.71447367090061,26.87589891916324,247.17866430162516,138.80037187665178,163.59433539337107,271.9054385517712,97,18,486,675,115,97,18,560,74,486,100.0,0.0,43,13,100.0,static_mrsu_no_path_planning_tool_cache,static_no_path_planning,none,680,predicted_history_feedback_signal,675,current_service_window_true_requests,True,10,False
42,0.22764574495522943,0.24339622641509434,static_mrsu_llm,Static mRSU,50,50,50,3,30,39,10,0.1988388969521045,0.1988388969521045,58.23236164976185,61.34332285618553,rsu_covered_requests_only,689,0,31.829807628642556,28.63284002484118,65.03420858428504,27.688261630883517,30.39339289955123,36.84181784467196,166.35120152166314,146.6143261031599,80.9711315029063,176.3631748914926,94,43,552,689,137,94,43,552,0,552,100.0,0.0,39,33,100.0,static_mrsu_no_path_planning_tool_cache,static_no_path_planning,none,680,predicted_history_feedback_signal,689,current_service_window_true_requests,True,10,False
42,0.22764574495522943,0.24339622641509434,static_mrsu_llm,Static mRSU,50,50,50,4,40,49,10,0.22106824925816024,0.22106824925816024,55.33648905386354,61.34332285618553,rsu_covered_requests_only,674,0,31.925789981656603,29.39128063676532,62.46343209433584,27.259926421538147,30.11080104931343,40.01843913434532,134.28330154327017,143.61336553272355,102.2031938750535,139.52299226962913,49,100,525,674,149,49,100,525,0,525,100.0,0.0,17,40,100.0,static_mrsu_no_path_planning_tool_cache,static_no_path_planning,none,680,predicted_history_feedback_signal,674,current_service_window_true_requests,True,10,False
42,0.22764574495522943,0.24339622641509434,static_mrsu_llm,Static mRSU,50,50,50,5,50,59,10,0.2436849925705795,0.25505443234836706,58.48852231711012,61.34332285618553,rsu_covered_requests_only,643,30,34.18707214132771,31.940364473562575,67.37170133372835,24.910520145289407,27.44311459095435,32.0203244424171,196.43337577785337,182.9164271775208,146.78316081606732,210.1134833641351,44,120,479,673,164,44,120,509,30,479,100.0,0.0,14,42,100.0,static_mrsu_no_path_planning_tool_cache,static_no_path_planning,none,680,predicted_history_feedback_signal,673,current_service_window_true_requests,True,10,False
42,0.22764574495522943,0.24339622641509434,static_mrsu_llm,Static mRSU,50,50,50,6,60,69,10,0.22886297376093295,0.30019120458891013,59.201583690751725,61.34332285618553,rsu_covered_requests_only,523,163,29.633620113744673,32.133560452931825,71.23621743219252,29.816724804325915,27.199828886930014,28.901446369366564,230.9398714598784,107.3076772478424,150.8976369363684,272.6590198775824,62,95,366,686,157,62,95,529,163,366,100.0,0.0,14,29,100.0,static_mrsu_no_path_planning_tool_cache,static_no_path_planning,none,680,predicted_history_feedback_signal,686,current_service_window_true_requests,True,10,False
42,0.22764574495522943,0.24339622641509434,static_mrsu_llm,Static mRSU,50,50,50,7,70,79,10,0.27696793002915454,0.2896341463414634,64.21997107303481,61.34332285618553,rsu_covered_requests_only,656,30,30.63725854953012,33.375971723269416,77.60688586795209,28.134413954913555,25.60280425277717,22.72336593267985,296.695555937574,111.2326762683981,165.4569443857624,366.26269154924887,138,52,466,686,190,138,52,496,30,466,100.0,0.0,33,16,100.0,static_mrsu_no_path_planning_tool_cache,static_no_path_planning,none,680,predicted_history_feedback_signal,686,current_service_window_true_requests,True,10,False
42,0.22764574495522943,0.24339622641509434,static_mrsu_llm,Static mRSU,50,50,50,8,80,89,10,0.29385964912280704,0.29385964912280704,60.91848614743961,61.34332285618553,rsu_covered_requests_only,684,0,26.261452109271374,31.770848626163914,74.80486752503353,35.22533013203799,28.01575974996366,25.040443290416345,255.6192974534893,69.51261869855733,146.59409938595792,325.5667360403081,154,47,483,684,201,154,47,483,0,483,100.0,0.0,43,12,100.0,static_mrsu_no_path_planning_tool_cache,static_no_path_planning,none,680,predicted_history_feedback_signal,684,current_service_window_true_requests,True,10,False
42,0.22764574495522943,0.24339622641509434,static_mrsu_llm,Static mRSU,50,50,50,9,90,99,10,0.3284241531664212,0.34045801526717556,57.01179135274561,61.34332285618553,rsu_covered_requests_only,655,24,32.39236838478831,30.97830164435814,69.92992004080581,26.67791974200794,28.68820635627365,28.29333845581006,212.05537523004256,148.8066455878869,129.4354237732792,247.5744143650787,159,64,432,679,223,159,64,456,24,432,100.0,0.0,41,21,100.0,static_mrsu_no_path_planning_tool_cache,static_no_path_planning,none,680,predicted_history_feedback_signal,679,current_service_window_true_requests,True,10,False
42,0.33906093426676864,0.36242138364779874,static_mrsu_llm,Static mRSU,100,100,100,0,0,9,10,0.2341678939617084,0.2814159292035398,62.82962490103524,56.69572220321057,rsu_covered_requests_only,565,114,29.985120821916986,29.767992511707835,75.72392716429174,28.98571705900101,29.11737001079205,25.201780712121064,272.79917430947796,104.87847930632684,99.21059314944668,339.38487822267246,100,59,406,679,159,100,59,520,114,406,100.0,0.0,24,17,100.0,static_mrsu_no_path_planning_tool_cache,static_no_path_planning,none,680,predicted_history_feedback_signal,679,current_service_window_true_requests,True,10,False
42,0.33906093426676864,0.36242138364779874,static_mrsu_llm,Static mRSU,100,100,100,1,10,19,10,0.29402985074626864,0.29402985074626864,63.20721391665511,56.69572220321057,rsu_covered_requests_only,670,0,28.075952842476283,34.89739575878259,77.11796716358515,31.489043045759338,24.318609481844504,22.138486158607485,285.7569955099591,78.28582323178935,198.40632589689474,359.46903738214553,147,50,473,670,197,147,50,473,0,473,100.0,0.0,37,13,100.0,static_mrsu_no_path_planning_tool_cache,static_no_path_planning,none,680,predicted_history_feedback_signal,670,current_service_window_true_requests,True,10,False
42,0.33906093426676864,0.36242138364779874,static_mrsu_llm,Static mRSU,100,100,100,2,20,29,10,0.24592592592592594,0.2762063227953411,60.39736506903322,56.69572220321057,rsu_covered_requests_only,601,74,31.52249618133245,34.62631768415872,71.35206355600539,27.740988104373308,24.52755195099551,26.993724669566646,234.4303222421441,137.76400756057905,192.71667123442546,270.182125148064,157,9,435,675,166,157,9,509,74,435,100.0,0.0,43,13,100.0,static_mrsu_no_path_planning_tool_cache,static_no_path_planning,none,680,predicted_history_feedback_signal,675,current_service_window_true_requests,True,10,False
42,0.33906093426676864,0.36242138364779874,static_mrsu_llm,Static mRSU,100,100,100,3,30,39,10,0.3033381712626996,0.3033381712626996,54.47903559813146,56.69572220321057,rsu_covered_requests_only,689,0,31.94961488287071,27.370655888321892,64.86109074221984,27.53461059390697,31.852906717823103,37.04573875052618,158.4700308202447,147.919024660896,62.25798847539608,173.77174427531526,149,60,480,689,209,149,60,480,0,480,100.0,0.0,39,33,100.0,static_mrsu_no_path_planning_tool_cache,static_no_path_planning,none,680,predicted_history_feedback_signal,689,current_service_window_true_requests,True,10,False
42,0.33906093426676864,0.36242138364779874,static_mrsu_llm,Static mRSU,100,100,100,4,40,49,10,0.34421364985163205,0.34421364985163205,51.47261698387715,56.69572220321057,rsu_covered_requests_only,674,0,32.069682917846,29.31110939287897,62.60561218549303,27.146837176415552,30.156308108664383,39.859052742810995,132.97330233725643,146.90390064164154,99.96945447775875,141.80166661393704,80,152,442,674,232,80,152,442,0,442,100.0,0.0,17,40,100.0,static_mrsu_no_path_planning_tool_cache,static_no_path_planning,none,680,predicted_history_feedback_signal,674,current_service_window_true_requests,True,10,False
42,0.33906093426676864,0.36242138364779874,static_mrsu_llm,Static mRSU,100,100,100,5,50,59,10,0.37147102526002973,0.38880248833592534,54.20430530286617,56.69572220321057,rsu_covered_requests_only,643,30,34.31220090992042,32.34437389963742,67.69952422389412,24.803034262874224,26.9733974422394,31.440685677730023,194.93025101931653,185.60984734308562,153.10140935491086,214.75599784138035,82,168,393,673,250,82,168,423,30,393,100.0,0.0,14,42,100.0,static_mrsu_no_path_planning_tool_cache,static_no_path_planning,none,680,predicted_history_feedback_signal,673,current_service_window_true_requests,True,10,False
42,0.33906093426676864,0.36242138364779874,static_mrsu_llm,Static mRSU,100,100,100,6,60,69,10,0.3338192419825073,0.4378585086042065,54.48498298482162,56.69572220321057,rsu_covered_requests_only,523,163,30.92540739567868,32.68804515594458,71.98446682140656,28.394513732269978,26.647021240224248,28.046521353163655,224.7932877715518,128.76341726502915,160.82223220469265,284.10787492992415,87,142,294,686,229,87,142,457,163,294,100.0,0.0,14,29,100.0,static_mrsu_no_path_planning_tool_cache,static_no_path_planning,none,680,predicted_history_feedback_signal,686,current_service_window_true_requests,True,10,False
42,0.33906093426676864,0.36242138364779874,static_mrsu_llm,Static mRSU,100,100,100,7,70,79,10,0.3979591836734694,0.41615853658536583,58.763268221457665,56.69572220321057,rsu_covered_requests_only,656,30,31.13820087914638,33.688354679977365,77.98149919950461,27.66129721396848,25.32925696620627,22.495191476056732,272.9842905202791,120.73474296474758,172.02596885934213,371.9985188339708,202,71,383,686,273,202,71,413,30,383,100.0,0.0,33,16,100.0,static_mrsu_no_path_planning_tool_cache,static_no_path_planning,none,680,predicted_history_feedback_signal,686,current_service_window_true_requests,True,10,False
42,0.33906093426676864,0.36242138364779874,static_mrsu_llm,Static mRSU,100,100,100,8,80,89,10,0.44005847953216376,0.44005847953216376,54.53194295131395,56.69572220321057,rsu_covered_requests_only,684,0,27.52842079201543,32.999620020915934,75.02549127840253,33.52100288524007,26.286367135341997,25.106783584988484,228.66510614222412,86.9722474898746,163.19691591727275,329.8716136214928,250,51,383,684,301,250,51,383,0,383,100.0,0.0,43,12,100.0,static_mrsu_no_path_planning_tool_cache,static_no_path_planning,none,680,predicted_history_feedback_signal,684,current_service_window_true_requests,True,10,False
42,0.33906093426676864,0.36242138364779874,static_mrsu_llm,Static mRSU,100,100,100,9,90,99,10,0.4256259204712813,0.44122137404580153,53.45379953536052,56.69572220321057,rsu_covered_requests_only,655,24,32.73533057345989,31.110736343832624,70.07091427663828,26.366987421076843,28.20354641512707,28.490626037268783,206.20061548474612,155.9004985819397,127.58342833335271,250.4058719310005,231,58,366,679,289,231,58,390,24,366,100.0,0.0,41,21,100.0,static_mrsu_no_path_planning_tool_cache,static_no_path_planning,none,680,predicted_history_feedback_signal,679,current_service_window_true_requests,True,10,False
42,0.4478466176920312,0.47861635220125787,static_mrsu_llm,Static mRSU,150,150,150,0,0,9,10,0.35051546391752575,0.42123893805309737,56.22713552047004,51.81100679909338,rsu_covered_requests_only,565,114,29.94048968004213,29.84430943281749,75.38284233942971,29.0413253004799,29.03486458910899,25.455194738438365,236.71328699011073,104.36559556735261,100.44699308212284,333.9984208048961,158,80,327,679,238,158,80,441,114,327,100.0,0.0,24,17,100.0,static_mrsu_no_path_planning_tool_cache,static_no_path_planning,none,680,predicted_history_feedback_signal,679,current_service_window_true_requests,True,10,False
42,0.4478466176920312,0.47861635220125787,static_mrsu_llm,Static mRSU,150,150,150,1,10,19,10,0.4462686567164179,0.4462686567164179,55.69616564056286,51.81100679909338,rsu_covered_requests_only,670,0,28.186927883961424,34.90515254747734,76.72585279803543,31.274724918906813,24.312800606433076,22.391378613208197,242.04045864619317,78.67805376997939,198.60084542599503,353.33486075848145,236,63,371,670,299,236,63,371,0,371,100.0,0.0,37,13,100.0,static_mrsu_no_path_planning_tool_cache,static_no_path_planning,none,680,predicted_history_feedback_signal,670,current_service_window_true_requests,True,10,False
42,0.4478466176920312,0.47861635220125787,static_mrsu_llm,Static mRSU,150,150,150,2,20,29,10,0.3762962962962963,0.4226289517470882,54.76070544527873,51.81100679909338,rsu_covered_requests_only,601,74,31.769081088334172,33.19989118114611,71.52021211699665,27.421962009253832,25.794908775475086,26.82849628471875,217.7094220872334,140.79245480108304,163.2115191005735,272.9134151638641,237,17,347,675,254,237,17,421,74,347,100.0,0.0,43,13,100.0,static_mrsu_no_path_planning_tool_cache,static_no_path_planning,none,680,predicted_history_feedback_signal,675,current_service_window_true_requests,True,10,False
42,0.4478466176920312,0.47861635220125787,static_mrsu_llm,Static mRSU,150,150,150,3,30,39,10,0.4397677793904209,0.4397677793904209,49.810238756723685,51.81100679909338,rsu_covered_requests_only,689,0,31.98196432870153,27.452898117483063,64.84923887198056,27.49809864316241,31.773760485787665,37.21594816065036,151.72638242610603,148.4753869677068,63.61520915929561,173.8445364386541,214,89,386,689,303,214,89,386,0,386,100.0,0.0,39,33,100.0,static_mrsu_no_path_planning_tool_cache,static_no_path_planning,none,680,predicted_history_feedback_signal,689,current_service_window_true_requests,True,10,False
42,0.4478466176920312,0.47861635220125787,static_mrsu_llm,Static mRSU,150,150,150,4,40,49,10,0.43471810089020774,0.43471810089020774,48.37194142880834,51.81100679909338,rsu_covered_requests_only,674,0,32.0634203506285,29.302396005063322,62.27606020275309,27.104995182394507,30.21392377505609,40.41246349916843,128.2679277069599,145.80831558474432,100.75593437465376,137.00943431931216,105,188,381,674,293,105,188,381,0,381,100.0,0.0,17,40,100.0,static_mrsu_no_path_planning_tool_cache,static_no_path_planning,none,680,predicted_history_feedback_signal,674,current_service_window_true_requests,True,10,False
42,0.4478466176920312,0.47861635220125787,static_mrsu_llm,Static mRSU,150,150,150,5,50,59,10,0.4472511144130758,0.4681181959564541,51.25481785321576,51.81100679909338,rsu_covered_requests_only,643,30,34.24441428724591,32.67098478346509,67.20130477765572,24.847551988798717,26.597166862842396,32.24893167230346,188.01956260813265,183.71798092246684,158.28559073439988,207.57056496852917,89,212,342,673,301,89,212,372,30,342,100.0,0.0,14,42,100.0,static_mrsu_no_path_planning_tool_cache,static_no_path_planning,none,680,predicted_history_feedback_signal,673,current_service_window_true_requests,True,10,False
42,0.4478466176920312,0.47861635220125787,static_mrsu_llm,Static mRSU,150,150,150,6,60,69,10,0.40816326530612246,0.5353728489483748,50.00376251038113,51.81100679909338,rsu_covered_requests_only,523,163,29.803043921729543,32.36452188634527,71.53049445563312,29.73985405803556,27.049782480603216,28.161901411814142,202.5772161960414,112.24338665618599,156.1871702730028,276.6463692444691,114,166,243,686,280,114,166,406,163,243,100.0,0.0,14,29,100.0,static_mrsu_no_path_planning_tool_cache,static_no_path_planning,none,680,predicted_history_feedback_signal,686,current_service_window_true_requests,True,10,False
42,0.4478466176920312,0.47861635220125787,static_mrsu_llm,Static mRSU,150,150,150,7,70,79,10,0.5131195335276968,0.5365853658536586,53.061206360851116,51.81100679909338,rsu_covered_requests_only,656,30,30.90311698182037,33.63339769958261,77.89167226672184,27.887523435517668,25.389606134826938,22.557757400847173,241.84689302478682,116.32205159553959,171.211941528854,370.5800321998858,260,92,304,686,352,260,92,334,30,304,100.0,0.0,33,16,100.0,static_mrsu_no_path_planning_tool_cache,static_no_path_planning,none,680,predicted_history_feedback_signal,686,current_service_window_true_requests,True,10,False
