seed,average_chr,average_local_rsu_chr,method,method_label,rsu_cache_capacity,mrsu_cache_capacity,frsu_cache_capacity,round,physical_tick_start,physical_tick_end,decision_interval_ticks,chr,local_rsu_chr,round_delay_ms,average_delay_ms,mrsu_average_delay_ms,frsu_average_delay_ms,mbs_average_delay_ms,mrsu_average_rate_mbps,frsu_average_rate_mbps,mbs_average_rate_mbps,average_service_distance_m,mrsu_average_distance_m,frsu_average_distance_m,mbs_average_distance_m,mrsu_latency_request_count,frsu_latency_request_count,mbs_latency_request_count,request_count,hit_count,mrsu_hit_count,frsu_hit_count,mbs_miss_count,not_covered_count,not_cached_count,mrsu_position,mrsu_speed,mrsu_covered_count,frsu_covered_count,selected_hotspot_id,selected_hotspot_position,lambda_smooth,path_plan_status,path_plan_solver,decision_request_count,evaluation_request_count,decision_request_source,uses_proposed_miss_feedback,uses_content_level_feedback,uses_predicted_content_demands,decision_policy,action_id,mrsu_cache_policy,frsu_cache_policy
7,0.15548256115436873,0.21020246129416434,dqn,DQN,50,50,50,0,0,9,10,0.13204747774480713,0.22879177377892032,61.104025773540585,59.46544797960603,26.06762221972064,34.78718057111259,70.48087702017811,34.71948968723482,24.399780220957638,27.70034311610075,226.8478157026518,67.23844773397015,200.0,258.70974710232383,54,35,300,674,89,54,35,585,285,300,357.7698551439493,30.0,16,25,5,650.0,1.7584311224489797,fallback: No module named 'cvxpy',heuristic,,674,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,87,selected_hotspot_history,global_history
7,0.15548256115436873,0.21020246129416434,dqn,DQN,50,50,50,1,10,19,10,0.057352941176470586,0.25161290322580643,48.422331912621125,59.46544797960603,32.66457589554752,23.037498855742637,54.30114246386686,26.160951392386398,38.62227095392445,58.24076863653794,58.46556926026413,155.51591883139488,22.862930170111262,33.84149415125454,32,7,116,680,39,32,7,641,525,116,657.7698551439494,30.0,12,12,5,150.0,2.0615318413740904,fallback: No module named 'cvxpy',heuristic,,680,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,87,selected_hotspot_history,global_history
7,0.15548256115436873,0.21020246129416434,dqn,DQN,50,50,50,2,20,29,10,0.15283842794759825,0.2054794520547945,58.89542554358279,59.46544797960603,33.920720480635254,31.326650348774596,65.69942509710488,25.1263574450964,27.476175051719824,33.029730458029945,175.99015305206538,178.57145202240977,125.6381703234378,182.36296295319428,51,54,406,687,105,51,54,582,176,406,957.7698551439494,30.0,20,29,5,0.0,1.4742996985169474,fallback: No module named 'cvxpy',heuristic,,687,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,87,selected_hotspot_history,global_history
7,0.15548256115436873,0.21020246129416434,dqn,DQN,50,50,50,3,30,39,10,0.21893491124260356,0.23052959501557632,53.88330357561271,59.46544797960603,29.271273552474312,28.465695676996493,61.410236295692464,29.9055677812474,32.6658500550469,45.26311374377266,124.74394194194238,93.53968578187842,105.27389984212363,131.85975933065984,54,94,494,676,148,54,94,528,34,494,257.76985514394937,30.0,21,43,5,400.0,1.5962214672244304,fallback: No module named 'cvxpy',heuristic,,676,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,87,selected_hotspot_history,global_history
7,0.15548256115436873,0.21020246129416434,dqn,DQN,50,50,50,4,40,49,10,0.18355359765051396,0.23674242424242425,54.90823953229376,59.46544797960603,30.43373549513067,33.37370146321905,62.207778901826885,28.59383156070553,25.840601003411507,43.94132838629056,141.30417711106952,114.6785029693763,172.15756361714668,143.85764321975645,85,40,403,681,125,85,40,556,153,403,459.72984004291925,5.4899962247424945,29,38,5,350.0,1.142390684911505,fallback: No module named 'cvxpy',heuristic,,681,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,87,selected_hotspot_history,global_history
7,0.15548256115436873,0.21020246129416434,dqn,DQN,50,50,50,5,50,59,10,0.13450292397660818,0.2062780269058296,61.37839165237977,59.46544797960603,30.482924727061995,34.20085840526868,69.07163763946062,28.628435548111387,24.924901605251627,29.680213536214808,218.24396511250075,117.05059069476556,187.27768475975301,238.19459628863646,60,32,354,684,92,60,32,592,238,354,602.5497758200875,5.489996224742496,25,31,5,550.0,1.137397976651688,fallback: No module named 'cvxpy',heuristic,,684,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,87,selected_hotspot_history,global_history
7,0.15548256115436873,0.21020246129416434,dqn,DQN,50,50,50,6,60,69,10,0.12238805970149254,0.18937644341801385,66.87614046297686,59.46544797960603,30.238774916887703,30.2537547252714,75.43487031111212,29.169128080937657,30.48879616505774,26.43675720662619,297.88296392052035,115.38575441105942,138.91142705441183,339.8473925625211,72,10,351,670,82,72,10,588,237,351,805.1115508328937,30.0,28,17,3,950.0,1.4598272982366076,fallback: No module named 'cvxpy',heuristic,,670,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,53,selected_hotspot_history,frsu_only_history
7,0.15548256115436873,0.21020246129416434,dqn,DQN,50,50,50,7,70,79,10,0.1565217391304348,0.1791044776119403,65.90956194446586,59.46544797960603,29.775102355144117,32.604823771501565,73.61051255117962,29.81118450785459,26.29619846027115,26.36523040498689,273.4058366796527,109.9151772433849,149.68543579134678,306.5055193980004,76,32,495,690,108,76,32,582,87,495,942.5604764282864,0.0,27,19,6,850.0,1.0863736914002313,fallback: No module named 'cvxpy',heuristic,,690,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,97,mrsu_current_history,frsu_only_history
7,0.15548256115436873,0.21020246129416434,dqn,DQN,50,50,50,8,80,89,10,0.1937869822485207,0.1937869822485207,60.74126597535201,59.46544797960603,30.51289126218436,27.577598490096918,68.34109210249765,28.726198899892086,32.3696757741546,32.40106913984444,202.5870507984874,116.87044544948884,76.97082807499056,227.72953075800615,69,62,545,676,131,69,62,545,0,545,98.86659233379214,28.419293801001086,27,23,2,250.0,1.4074945098949283,fallback: No module named 'cvxpy',heuristic,,676,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,47,global_history,global_history
7,0.15548256115436873,0.21020246129416434,dqn,DQN,50,50,50,9,90,99,10,0.2028985507246377,0.21374045801526717,57.24444653167194,59.46544797960603,27.49368949709855,33.29527862898544,64.75750466587397,33.24573856526539,25.744819645866524,34.89359168142634,157.14751428253444,81.48003142340589,165.1241336406501,169.4341130926287,89,51,515,690,140,89,51,550,35,515,389.83712421333854,23.98035458636427,32,35,1,350.0,1.3289819333674306,fallback: No module named 'cvxpy',heuristic,,690,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,23,selected_hotspot_history,global_history
7,0.2513029417854235,0.3214956783164224,dqn,DQN,100,100,100,0,0,9,10,0.19287833827893175,0.3341902313624679,57.130593516109556,55.83341057417099,27.288563948085542,34.31369152602513,70.37327953485469,33.25542185547694,24.792423986396095,27.762748758016883,216.4937158555503,83.92938994862014,189.19176242316647,257.0210151973648,66,64,259,674,130,66,64,544,285,259,349.2458881697491,30.0,16,25,6,950.0,2.064672619047619,fallback: No module named 'cvxpy',heuristic,,674,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,106,mrsu_current_plus_hotspot_history,frsu_current_plus_frsu_only_history
7,0.2513029417854235,0.3214956783164224,dqn,DQN,100,100,100,1,10,19,10,0.07941176470588235,0.34838709677419355,46.32543357223187,55.83341057417099,32.20343003847288,23.925374090448273,54.367577399074776,26.56335705897489,37.35732288875436,57.93286108483358,68.6421434097815,145.33461750965512,31.72421037398603,34.38737946345316,48,6,101,680,54,48,6,626,525,101,649.2458881697492,30.0,12,12,3,850.0,1.5230679304133397,fallback: No module named 'cvxpy',heuristic,,680,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,55,selected_hotspot_history,global_history
7,0.2513029417854235,0.3214956783164224,dqn,DQN,100,100,100,2,20,29,10,0.23726346433770015,0.31898238747553814,55.20514017388134,55.83341057417099,34.292228446304314,31.467271175227683,65.69055965559562,24.800537641999128,27.35364430805614,33.053096332172125,173.92794187987298,186.40022947544384,128.62563502616416,182.19764777099576,78,85,348,687,163,78,85,524,176,348,949.2458881697492,30.0,21,29,3,200.0,1.6125152093249042,fallback: No module named 'cvxpy',heuristic,,687,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,55,selected_hotspot_history,global_history
7,0.2513029417854235,0.3214956783164224,dqn,DQN,100,100,100,3,30,39,10,0.3239644970414201,0.32540861812778604,51.60938059655644,55.83341057417099,29.71996614690136,27.62875198200734,62.74875229094215,29.56299591421644,33.86083088092049,43.54952092937866,134.34367889820882,102.95863475603488,95.2401632855801,151.62529139251149,93,126,454,676,219,93,126,457,3,454,249.24588816974915,30.0,22,43,6,500.0,1.6393009236106186,fallback: No module named 'cvxpy',heuristic,,676,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,106,mrsu_current_plus_hotspot_history,frsu_current_plus_frsu_only_history
7,0.2513029417854235,0.3214956783164224,dqn,DQN,100,100,100,4,40,49,10,0.2511013215859031,0.32386363636363635,51.58615352561574,55.83341057417099,28.175698963502644,34.716546210045706,62.21327010329631,31.58556769315678,24.458600260015295,44.15288015300692,131.3834566184518,82.98039246915951,196.3280201096765,144.40810615635777,139,32,357,681,171,139,32,510,153,357,549.2458881697492,30.0,31,38,6,650.0,1.4475959916378294,fallback: No module named 'cvxpy',heuristic,,681,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,106,mrsu_current_plus_hotspot_history,frsu_current_plus_frsu_only_history
7,0.2513029417854235,0.3214956783164224,dqn,DQN,100,100,100,5,50,59,10,0.29678362573099415,0.3237639553429027,59.68541943652647,55.83341057417099,30.291925886975847,34.01046488862643,73.57407479389467,29.020286310993576,25.328503681651082,26.36208866277459,246.5270436235963,115.93893228528195,184.73289346071329,305.64193375801557,182,21,424,684,203,182,21,481,57,424,849.2458881697492,30.0,42,31,6,500.0,2.155155515447353,fallback: No module named 'cvxpy',heuristic,,684,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,106,mrsu_current_plus_hotspot_history,frsu_current_plus_frsu_only_history
7,0.2513029417854235,0.3214956783164224,dqn,DQN,100,100,100,6,60,69,10,0.29850746268656714,0.29850746268656714,62.35143083902117,55.83341057417099,31.231691881864503,33.4624585901683,75.45148358408971,27.708030748688007,25.74958224509688,25.620414742438236,275.9944704891557,125.67017855910392,170.48021543069117,337.1020391697147,170,30,470,670,200,170,30,470,0,470,95.95476423290006,12.236292021050303,38,17,6,0.0,1.1258910596650402,fallback: No module named 'cvxpy',heuristic,,670,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,106,mrsu_current_plus_hotspot_history,frsu_current_plus_frsu_only_history
7,0.2513029417854235,0.3214956783164224,dqn,DQN,100,100,100,7,70,79,10,0.24492753623188407,0.2830820770519263,60.21164561464883,55.83341057417099,30.140916036004775,32.486803569194564,71.98670945388581,29.06513832658756,26.722044573924986,27.46013022106583,234.46803029952005,110.78591154437582,155.248731021817,281.43519693275704,151,18,428,690,169,151,18,521,93,428,180.3055222004429,0.0,35,19,6,150.0,1.000169520782944,fallback: No module named 'cvxpy',heuristic,,690,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,106,mrsu_current_plus_hotspot_history,frsu_current_plus_frsu_only_history
7,0.2513029417854235,0.3214956783164224,dqn,DQN,100,100,100,8,80,89,10,0.27514792899408286,0.31155778894472363,54.95773347290363,55.83341057417099,29.625826376321,31.357496793239296,66.3206887769385,30.200712952434763,27.661766721815265,34.36404993369049,171.3595907547196,110.74314765022748,131.18709061458847,197.5980427894906,162,24,411,676,186,162,24,490,79,411,285.1574818862251,19.063992670142223,37,23,3,100.0,2.0981963585543904,fallback: No module named 'cvxpy',heuristic,,676,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,63,global_history,global_history
7,0.2513029417854235,0.3214956783164224,dqn,DQN,100,100,100,9,90,99,10,0.3130434782608696,0.37565217391304345,51.48939686660766,55.83341057417099,31.7122393037874,32.38385207452815,63.34197545797439,27.379353273090206,26.672068916345356,36.80431310425853,144.96057511989702,138.22496673403978,149.95253352535894,148.1965145114351,191,25,359,690,216,191,25,474,115,359,559.4936307213619,30.0,39,35,6,150.0,2.0678114300104924,fallback: No module named 'cvxpy',heuristic,,690,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,103,selected_hotspot_history,global_history
7,0.3061463907344748,0.40798747063429913,dqn,DQN,150,150,150,0,0,9,10,0.23738872403560832,0.41131105398457585,53.92829776599594,52.31304402218193,26.309386896599186,34.342565771708024,70.5242408477431,34.93927116284498,24.7693254895801,27.616601564147725,206.49170354770695,75.69577519655044,189.87994895836496,259.4836998644114,83,77,229,674,160,83,77,514,285,229,362.8252618713212,30.0,16,25,0,750.0,1.5862414965986393,fallback: No module named 'cvxpy',heuristic,,674,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,10,mrsu_current_plus_hotspot_history,frsu_current_plus_frsu_only_history
7,0.3061463907344748,0.40798747063429913,dqn,DQN,150,150,150,1,10,19,10,0.10147058823529412,0.44516129032258067,43.83773548204073,52.31304402218193,32.61085966924437,23.88689170227955,54.36696746561538,26.20816348685848,37.50816294418673,57.69067953531607,75.77200816641667,154.3751074775332,32.54807915649298,33.95563110070228,54,15,86,680,69,54,15,611,525,86,662.8252618713211,30.0,12,12,6,200.0,1.9625405949414323,fallback: No module named 'cvxpy',heuristic,,680,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,99,mrsu_current_history,global_history
7,0.3061463907344748,0.40798747063429913,dqn,DQN,150,150,150,2,20,29,10,0.2925764192139738,0.3933463796477495,52.36267995683423,52.31304402218193,33.833849513429044,31.50636922545894,65.14235062940647,25.186094482400783,27.327853005216557,33.57846268802532,165.29351271124435,176.20335416425783,129.70583216431137,173.5188969433051,99,102,310,687,201,99,102,486,176,310,962.8252618713211,30.0,20,29,0,100.0,1.309568656165922,fallback: No module named 'cvxpy',heuristic,,687,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,14,global_history,frsu_current_plus_frsu_only_history
7,0.3061463907344748,0.40798747063429913,dqn,DQN,150,150,150,3,30,39,10,0.4171597633136095,0.4392523364485981,47.05000497359853,52.31304402218193,29.18826340352974,27.60389623182875,61.825084082826805,29.99009481550525,33.86645517918625,44.551672913218795,118.3807056495615,92.53662123517094,94.16911104464299,137.8180629239285,104,178,360,676,282,104,178,394,34,360,262.8252618713211,30.0,21,43,6,500.0,1.5494751187509561,fallback: No module named 'cvxpy',heuristic,,676,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,98,mrsu_current_history,frsu_current_plus_frsu_only_history
7,0.3061463907344748,0.40798747063429913,dqn,DQN,150,150,150,4,40,49,10,0.3274596182085169,0.42234848484848486,48.321246851996506,52.31304402218193,27.974806686400076,32.55515965567743,62.29644350370589,32.08597592748271,27.20093413622104,43.99974151794722,127.940703189315,81.98473561669495,162.6869217946203,145.6654559697044,163,60,305,681,223,163,60,458,153,305,562.8252618713211,30.0,32,38,7,700.0,1.443816105145514,fallback: No module named 'cvxpy',heuristic,,681,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,118,selected_hotspot_history,frsu_current_plus_frsu_only_history
7,0.3061463907344748,0.40798747063429913,dqn,DQN,150,150,150,5,50,59,10,0.3932748538011696,0.4190031152647975,55.55829585193497,52.31304402218193,30.120153040216337,33.074620236593276,73.68990390032675,29.575707953590964,26.279718303963342,26.227143936080626,229.61530978355424,116.9668834231469,167.0954834290818,307.2264478285659,242,27,373,684,269,242,27,415,42,373,862.8252618713211,30.0,43,31,6,500.0,2.0654360031046974,fallback: No module named 'cvxpy',heuristic,,684,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,98,mrsu_current_history,frsu_current_plus_frsu_only_history
7,0.3061463907344748,0.40798747063429913,dqn,DQN,150,150,150,6,60,69,10,0.3746268656716418,0.3746268656716418,58.88221368567604,52.31304402218193,30.8398793328754,32.567539913014286,75.49117200516666,28.15342379460681,27.074866905536066,25.525930402321457,258.5829052362834,119.08075146437386,161.09729348527807,337.5382266295715,205,46,419,670,251,205,46,419,0,419,82.02284833749445,6.913596133192348,37,17,6,0.0,1.0395729078666023,fallback: No module named 'cvxpy',heuristic,,670,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,98,mrsu_current_history,frsu_current_plus_frsu_only_history
7,0.3061463907344748,0.40798747063429913,dqn,DQN,150,150,150,7,70,79,10,0.3,0.3670212765957447,56.33441179795695,52.31304402218193,30.776150953835348,31.761419499047182,71.09319075240657,28.209465598864334,27.587454027418357,28.09241092243082,214.4323754058236,119.22106769920244,144.8047290783558,268.06234780058327,185,22,357,690,207,185,22,483,126,357,263.37238126870574,27.316063696699217,33,19,0,0.0,1.9605471679095567,fallback: No module named 'cvxpy',heuristic,,690,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,2,mrsu_current_history,frsu_current_plus_frsu_only_history
7,0.3061463907344748,0.40798747063429913,dqn,DQN,150,150,150,8,80,89,10,0.29142011834319526,0.4245689655172414,49.808514181529695,52.31304402218193,30.358337622319286,30.73487208393047,64.12131699688905,29.833744187682292,28.567628744580347,37.37982746386965,149.9179004611324,129.54025342384077,125.72854674927495,165.33854670292914,170,27,267,676,197,170,27,479,212,267,562.9272015988649,30.0,31,23,7,950.0,1.7867060404051045,fallback: No module named 'cvxpy',heuristic,,676,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,118,selected_hotspot_history,frsu_current_plus_frsu_only_history
7,0.3061463907344748,0.40798747063429913,dqn,DQN,150,150,150,9,90,99,10,0.32608695652173914,0.4143646408839779,49.65332063563017,52.31304402218193,32.61245768183151,29.33481789661993,63.06075766854658,26.54696399543295,30.030012565289276,37.31500229181508,134.9969409816838,156.29354220734734,97.14158680960796,144.29622048272012,94,131,318,690,225,94,131,465,147,318,862.9272015988649,30.0,19,35,0,400.0,1.8903417467650128,fallback: No module named 'cvxpy',heuristic,,690,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,15,global_history,global_history
7,0.3591089014960521,0.48522118627256494,dqn,DQN,200,200,200,0,0,9,10,0.2789317507418398,0.4832904884318766,51.25513724804623,49.39165927200741,27.114807743299693,34.46700401455202,70.39581136443744,33.39792715323793,24.662304155681596,27.765170280717975,198.96389416053387,80.26567668409308,192.59640322690586,257.45233490952126,94,94,201,674,188,94,94,486,285,201,348.6683257374647,30.0,16,25,5,50.0,2.086892006802721,fallback: No module named 'cvxpy',heuristic,,674,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,87,selected_hotspot_history,global_history
7,0.3591089014960521,0.48522118627256494,dqn,DQN,200,200,200,1,10,19,10,0.1161764705882353,0.5096774193548387,42.21251934822934,49.39165927200741,31.941229556652623,23.565821745442886,54.321890336127865,26.820469126418253,37.9463287751895,57.91625051804963,78.73929763122592,140.3957619306148,29.08605487502985,33.68884384268489,66,13,76,680,79,66,13,601,525,76,648.6683257374648,30.0,12,12,5,150.0,1.8605662105549015,fallback: No module named 'cvxpy',heuristic,,680,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,87,selected_hotspot_history,global_history
7,0.3591089014960521,0.48522118627256494,dqn,DQN,200,200,200,2,20,29,10,0.37554585152838427,0.5048923679060665,48.962975962301606,49.39165927200741,34.24688378237513,31.545103277438262,65.42224051207411,24.83810761374035,27.28661547435643,33.344316613383505,167.07900880749875,185.37246677885017,130.29184548561003,178.03257536588603,122,136,253,687,258,122,136,429,176,253,948.6683257374648,30.0,21,29,5,0.0,1.2716333874256496,fallback: No module named 'cvxpy',heuristic,,687,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,87,selected_hotspot_history,global_history
7,0.3591089014960521,0.48522118627256494,dqn,DQN,200,200,200,3,30,39,10,0.5029585798816568,0.5052005943536404,45.57048091162583,49.39165927200741,29.752535852895445,27.578878692950127,63.0786551135386,29.560817133321645,33.91689351111327,43.026489416639464,126.87885688977762,104.15295822925394,94.0954714067469,156.36463107494131,132,208,333,676,340,132,208,336,3,333,248.66832573746478,30.0,22,43,5,400.0,1.3730407003508196,fallback: No module named 'cvxpy',heuristic,,676,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,87,selected_hotspot_history,global_history
7,0.3591089014960521,0.48522118627256494,dqn,DQN,200,200,200,4,40,49,10,0.38472834067547723,0.4962121212121212,47.17390065327072,49.39165927200741,29.95960033748173,33.92872569197482,62.32383491959799,28.921351032521613,25.273336543870915,43.787937319861555,142.44246869359503,102.58668801099886,181.76779874797137,145.68043914346921,141,121,266,681,262,141,121,419,153,266,436.6683257374648,2.0,23,38,5,350.0,0.9238867887861937,fallback: No module named 'cvxpy',heuristic,,681,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,87,selected_hotspot_history,global_history
7,0.3591089014960521,0.48522118627256494,dqn,DQN,200,200,200,5,50,59,10,0.2997076023391813,0.45964125560538116,51.43936713603763,49.39165927200741,29.266380284967088,34.728863910867545,68.66826125804853,30.2252439438244,24.444028243929765,30.14441934222903,186.75000363985373,98.91931872080872,198.03105746763322,231.8506062067951,133,72,241,684,205,133,72,479,238,241,619.316123541543,30.0,24,31,7,850.0,1.3368209724596631,fallback: No module named 'cvxpy',heuristic,,684,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,127,global_history,global_history
7,0.3591089014960521,0.48522118627256494,dqn,DQN,200,200,200,6,60,69,10,0.3447761194029851,0.4676113360323887,53.790839401080824,49.39165927200741,28.01913665465251,29.933723763220005,76.20842769449494,32.0766258997429,30.73935112437126,25.96058065529902,229.48639617304028,84.60077929112448,130.65504827980828,351.49000617327613,201,30,263,670,231,201,30,439,176,263,919.316123541543,30.0,32,17,6,0.0,1.3023507740898717,fallback: No module named 'cvxpy',heuristic,,670,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,105,mrsu_current_plus_hotspot_history,frsu_only_history
7,0.3591089014960521,0.48522118627256494,dqn,DQN,200,200,200,7,70,79,10,0.44782608695652176,0.44782608695652176,53.82268963804662,49.39165927200741,28.93377386711323,31.157385755721474,73.56463312803136,31.041185085411886,27.902444885727338,25.9604081768426,215.9862014493208,100.37742866228798,125.62448918671859,304.71148804075494,233,76,381,690,309,233,76,381,0,381,135.316123541543,6.0,36,19,1,50.0,0.8917852978993955,fallback: No module named 'cvxpy',heuristic,,690,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,19,mrsu_current_history,global_history
7,0.3591089014960521,0.48522118627256494,dqn,DQN,200,200,200,8,80,89,10,0.42159763313609466,0.4765886287625418,48.79378525539097,49.39165927200741,29.450444022130426,29.042297607699716,66.51496226458268,29.773140419326168,30.37550165479188,34.055465469274075,151.80873758963503,99.33784653279992,96.06036461710792,200.45485564139364,202,83,313,676,285,202,83,391,78,313,310.81928387663976,27.000574606381228,32,23,7,950.0,1.904709787695314,fallback: No module named 'cvxpy',heuristic,,676,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,119,selected_hotspot_history,global_history
7,0.3591089014960521,0.48522118627256494,dqn,DQN,200,200,200,9,90,99,10,0.41884057971014493,0.518850987432675,46.812135990581496,49.39165927200741,31.610426342351996,31.774390679874227,63.18422293409856,27.541220666336038,27.303314587033984,37.25530025020874,142.32590659622784,138.48915637844343,139.41515934184434,146.3458197013922,255,34,268,690,289,255,34,401,133,268,609.9084231450569,30.0,36,35,6,150.0,1.9151908833413207,fallback: No module named 'cvxpy',heuristic,,690,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,101,selected_hotspot_history,frsu_only_history
7,0.3940906760943741,0.5400402414486921,dqn,DQN,250,250,250,0,0,9,10,0.3115727002967359,0.5398457583547558,48.77807185267028,47.29647638235784,25.75239651019423,34.35373001877085,71.178428305724,35.57717679618956,24.760540753416752,26.964249900519867,190.80114980509526,66.92383007544451,190.14955064953267,270.04454627500695,114,96,179,674,210,114,96,464,285,179,363.4316865333867,30.0,16,25,1,800.0,1.5612117346938774,fallback: No module named 'cvxpy',heuristic,,674,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,26,mrsu_current_plus_hotspot_history,frsu_current_plus_frsu_only_history
7,0.3940906760943741,0.5400402414486921,dqn,DQN,250,250,250,1,10,19,10,0.12941176470588237,0.567741935483871,41.694468752739596,47.29647638235784,32.515159417915406,25.553932960064405,54.374268457390876,26.289949537665667,34.30068257524243,57.78247539098589,96.99861512239342,152.21989806201,43.31796724036045,34.22158058871636,82,6,67,680,88,82,6,592,525,67,663.4316865333867,30.0,12,12,1,950.0,1.3783551340372096,fallback: No module named 'cvxpy',heuristic,,680,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,23,selected_hotspot_history,global_history
7,0.3940906760943741,0.5400402414486921,dqn,DQN,250,250,250,2,20,29,10,0.40756914119359533,0.547945205479452,47.311139063081306,47.29647638235784,33.91482414856383,31.492787439520583,65.15330266718742,25.114911011712184,27.32894149920255,33.62353026440681,161.42968245197136,177.90430649175835,129.10758333324233,173.78034873817302,127,153,231,687,280,127,153,407,176,231,963.4316865333867,30.0,19,29,7,250.0,1.5600090456018354,fallback: No module named 'cvxpy',heuristic,,687,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,127,global_history,global_history
7,0.3940906760943741,0.5400402414486921,dqn,DQN,250,250,250,3,30,39,10,0.5325443786982249,0.5607476635514018,42.940012436536776,47.29647638235784,29.686154239829243,27.855297172028447,61.37905323327471,30.180706781705144,33.31390114303392,45.98753362686056,114.06791993172114,107.55281813260076,95.05204675342362,132.75805167076646,126,234,282,676,360,126,234,316,34,282,224.06522010340313,14.253413428006525,18,43,7,150.0,1.0160932292753047,fallback: No module named 'cvxpy',heuristic,,676,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,118,selected_hotspot_history,frsu_current_plus_frsu_only_history
7,0.3940906760943741,0.5400402414486921,dqn,DQN,250,250,250,4,40,49,10,0.4287812041116006,0.553030303030303,44.64499767089834,47.29647638235784,28.597878232822335,33.594481116609025,62.23449922747894,30.99909123119473,26.021054815848203,44.18636341184354,133.16598951790834,90.57871009188591,180.57148712213558,145.0569151541873,185,107,236,681,292,185,107,389,153,236,488.27657352307864,30.0,28,38,7,700.0,1.3971590914165963,fallback: No module named 'cvxpy',heuristic,,681,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,118,selected_hotspot_history,frsu_current_plus_frsu_only_history
7,0.3940906760943741,0.5400402414486921,dqn,DQN,250,250,250,5,50,59,10,0.38011695906432746,0.5739514348785872,46.565303104781165,47.29647638235784,29.4656017445255,33.95414665117649,68.83369881331481,30.18735225126398,25.253594399750774,29.917177785008747,166.19126475885147,105.949668474546,183.20142489711705,234.1368972561291,227,33,193,684,260,227,33,424,231,193,676.2765735230787,2.0,31,31,3,600.0,0.8723450462567324,fallback: No module named 'cvxpy',heuristic,,684,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,53,selected_hotspot_history,frsu_only_history
7,0.3940906760943741,0.5400402414486921,dqn,DQN,250,250,250,6,60,69,10,0.3895522388059702,0.52834008097166,50.99238310334556,47.29647638235784,28.412583909211882,30.28641484393214,75.98807342559553,31.839472807150596,30.03111199603615,26.437195860508687,215.68846685258177,91.33189272429549,131.25688843593184,348.64915786611044,224,37,233,670,261,224,37,409,176,233,885.1705110351663,30.0,31,17,3,950.0,1.0677452163247596,fallback: No module named 'cvxpy',heuristic,,670,mobility_and_training_history_only,False,False,False,dqn_discrete_history_policy,53,selected_hotspot_history,frsu_only_history
